ОСЦ;Площадка;ФИО;Операции;Индекс;Вид_операций;Сектор_произ;Норматив, шт;ШК;Кол-во операций;Время по ШР;Выработка, %;Доля ручных операций в выработке, %;Дата;
ОСЦ Нижний Новгород;Нижний Новгород;7f115573-65af-4ac4-90bd-2548e81331d8;Анализ и контроль производственных показателей сервиса инструментами Кадриль,Дашборд,контрольные панели;NO 008 001 00 00;Ручные;Непр.;495;-;60;8:15:00;12,12;100,0;12.03.2026;7f115573-65af-4ac4-90bd-2548e81331d8
ОСЦ Нижний Новгород;Нижний Новгород;7f115573-65af-4ac4-90bd-2548e81331d8;Документ включен в TD-реестр на уничтожение;TD 193 000 00 01;Автоматические;СЛиУД;5416,742659;-;526;-;9,71;0,0;12.03.2026;7f115573-65af-4ac4-90bd-2548e81331d8
ОСЦ Нижний Новгород;Нижний Новгород;7f115573-65af-4ac4-90bd-2548e81331d8;Доукомплектование Сшива в архивный/файловый короб;CP 0030 000 00 04;Автоматические;СЛиУД;3970,588235;-;5;-;0,13;0,0;12.03.2026;7f115573-65af-4ac4-90bd-2548e81331d8
ОСЦ Нижний Новгород;Нижний Новгород;7f115573-65af-4ac4-90bd-2548e81331d8;"П1310_Сопровождение наемного персонала/перемещение коробов/паллет // Обеспечение пропускного режима в минутах (""Уничтожение архивных документов"")";SL 116 000 00 00;Ручные;СЛиУД;495;-;90;-;18,18;100,0;12.03.2026;7f115573-65af-4ac4-90bd-2548e81331d8
ОСЦ Нижний Новгород;Нижний Новгород;7f115573-65af-4ac4-90bd-2548e81331d8;Подбор Сшивов на уничтожение по актам (ОСГ);PD 003 000 03 00;Автоматические;СЛиУД;2048,275862;-;106;-;5,18;0,0;12.03.2026;7f115573-65af-4ac4-90bd-2548e81331d8
ОСЦ Нижний Новгород;Нижний Новгород;7f115573-65af-4ac4-90bd-2548e81331d8;Поиск единиц хранения без размещения на хранение   или с неправильным статусом(исправление программных и человеческих ошибок на основании мониторинга отчетов);SL 027 000 00 00;Ручные;СЛиУД;495;-;60;-;12,12;100,0;12.03.2026;7f115573-65af-4ac4-90bd-2548e81331d8
ОСЦ Нижний Новгород;Нижний Новгород;7f115573-65af-4ac4-90bd-2548e81331d8;Поиск наличия документа в досье(при запросе на документ)-АС ЦАРС(кроме КОД ЮЛ);SZ 073 000 00 01;Ручные;СИД;855,907781;-;420;-;49,07;100,0;12.03.2026;7f115573-65af-4ac4-90bd-2548e81331d8
ОСЦ Нижний Новгород;Нижний Новгород;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735;Добавление ШК во внутреннюю заявку;SZ 184 000 00 00;Ручные;СИД;837,9888268;-;6;-;0,72;100,0;12.03.2026;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735
ОСЦ Нижний Новгород;Нижний Новгород;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735;Закрытие внутренней заявки;SZ 185 000 00 00;Ручные;СИД;367,1244391;-;32;8:15:00;8,72;100,0;12.03.2026;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735
ОСЦ Нижний Новгород;Нижний Новгород;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735;Отправка сканов документов по заявкам в АС ЦАРС при запросе документа с открытой контрольной информацией заказчику по электронной почте;SZ 200 000 00 00;Ручные;СИД;194,2446043;-;2;-;1,03;100,0;12.03.2026;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735
ОСЦ Нижний Новгород;Нижний Новгород;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735;Подбор по запросам продуктовых документов/сшивов кроме однолистных документов по ШК GUID (АЛЦ);PD 001 000 01 00;Автоматические;СЛиУД;424,2857143;-;9;-;2,12;0,0;12.03.2026;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735
ОСЦ Нижний Новгород;Нижний Новгород;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735;Поиск данных по Клиенту в различных АС(ЕКС,ЕКП,АБЭД,ББМО,Клиенты и счеты и др.),за исключением АС ЦАРС;SZ 070 000 00 01;Ручные;СИД;247,5;-;1;-;0,40;100,0;12.03.2026;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735
ОСЦ Нижний Новгород;Нижний Новгород;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735;Поиск документа(все виды документов)в АК по заявке в АС ЦАРC,в том числе сшивы ДД;SZ 060 000 00 01;Ручные;СИД;126,0434659;-;19;-;15,07;100,0;12.03.2026;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735
ОСЦ Нижний Новгород;Нижний Новгород;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735;Прием и исполнение внутренней заявки;SZ 183 000 00 00;Ручные;СИД;43,27976066;-;24;-;55,45;100,0;12.03.2026;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735
ОСЦ Нижний Новгород;Нижний Новгород;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735;Принято в СОЗ из СЛ LZ ЦАРС по запросам(с сортировкой);RR 0099 000 00 01;Автоматические;СИД;2952,286282;-;198;-;6,71;0,0;12.03.2026;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735
ОСЦ Нижний Новгород;Нижний Новгород;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735;Размещение ЭГО документов/досье в ЕСМ по запросу(Прикрепление ЭГО общим томом);SS 0097 000 00 01;Автоматические;СИД;541,6347522;-;25;-;4,62;0,0;12.03.2026;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735
ОСЦ Нижний Новгород;Нижний Новгород;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735;Размещение ЭГО документов/досье в ЕСМ по запросу(Прикрепление ЭГО скелетон);SS 0098 000 00 01;Автоматические;СИД;284,120804;-;5;-;1,76;0,0;12.03.2026;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735
ОСЦ Нижний Новгород;Нижний Новгород;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735;Сканирование общим томом;SC 000 000 00 01;Автоматические;СИД;5932,880543;-;324;-;5,46;0,0;12.03.2026;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735
ОСЦ Нижний Новгород;Нижний Новгород;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735;Сканирование скелетон;SC 000 000 00 02;Автоматические;СИД;4187,226843;-;29;-;0,69;0,0;12.03.2026;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735
ОСЦ Нижний Новгород;Нижний Новгород;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735;Формирование заявки на изготовление ЭГО документа;FZ 000 000 00 01;Автоматические;СПАС;666,576892;-;12;-;1,80;0,0;12.03.2026;38ffb3fa-89c1-4158-b5ec-0c0c4c4e8735
ОСЦ Нижний Новгород;Нижний Новгород;27104038-c45e-455c-9f2a-1b44f342480b;АК изъят с хранения;BX 0013 000 00 01;Автоматические;СЛиУД;900;-;15;-;1,67;0,0;12.03.2026;27104038-c45e-455c-9f2a-1b44f342480b
ОСЦ Нижний Новгород;Нижний Новгород;27104038-c45e-455c-9f2a-1b44f342480b;АК изъят с хранения в автоматизированном хранилище;BX 0176 000 00 01;Автоматические;СЛиУД;0;-;143;-;0,00;-;12.03.2026;27104038-c45e-455c-9f2a-1b44f342480b
ОСЦ Нижний Новгород;Нижний Новгород;27104038-c45e-455c-9f2a-1b44f342480b;Документ включен в TD-реестр на уничтожение;TD 193 000 00 01;Автоматические;СЛиУД;5252,598942;-;503;-;9,58;0,0;12.03.2026;27104038-c45e-455c-9f2a-1b44f342480b
ОСЦ Нижний Новгород;Нижний Новгород;27104038-c45e-455c-9f2a-1b44f342480b;Изъято/Размещено из/в АЛЦ коробов по запросам;SL 053 000 00 00;Ручные;СЛиУД;993,1034483;-;260;8:00:00;26,18;100,0;12.03.2026;27104038-c45e-455c-9f2a-1b44f342480b
ОСЦ Нижний Новгород;Нижний Новгород;27104038-c45e-455c-9f2a-1b44f342480b;"П1311_Сопровождение наемного персонала/перемещение коробов/паллет // Обеспечение пропускного режима в минутах (""Исполнение запросов по документам оперативного и архивного хранения"")";SL 117 000 00 00;Ручные;СЛиУД;480;-;30;-;6,25;100,0;12.03.2026;27104038-c45e-455c-9f2a-1b44f342480b
ОСЦ Нижний Новгород;Нижний Новгород;27104038-c45e-455c-9f2a-1b44f342480b;Подбор по запросам продуктовых документов/сшивов кроме однолистных документов по ШК GUID (АЛЦ);PD 001 000 01 00;Автоматические;СЛиУД;411,4285714;-;99;-;24,06;0,0;12.03.2026;27104038-c45e-455c-9f2a-1b44f342480b
ОСЦ Нижний Новгород;Нижний Новгород;27104038-c45e-455c-9f2a-1b44f342480b;Подбор по запросам продуктовых однолистных документов по ШК GUID (АЛЦ);PD 002 000 01 00;Автоматические;СЛиУД;193,2885906;-;17;-;8,80;0,0;12.03.2026;27104038-c45e-455c-9f2a-1b44f342480b
ОСЦ Нижний Новгород;Нижний Новгород;27104038-c45e-455c-9f2a-1b44f342480b;Подбор Сшивов на уничтожение по актам (ОСГ);PD 003 000 03 00;Автоматические;СЛиУД;1986,206897;-;465;-;23,41;0,0;12.03.2026;27104038-c45e-455c-9f2a-1b44f342480b
ОСЦ Нижний Новгород;Нижний Новгород;27104038-c45e-455c-9f2a-1b44f342480b;Размещение коробов на хранение в автоматизированном хранилище ЦАРС;RA 0009 000 00 01;Автоматические;СЛиУД;1028,571429;-;91;-;8,85;0,0;12.03.2026;27104038-c45e-455c-9f2a-1b44f342480b
ОСЦ Нижний Новгород;Нижний Новгород;90651671-9f21-40fa-95ba-465da8fbf8e3;АК изъят с хранения;BX 0013 000 00 01;Автоматические;СЛиУД;900;-;13;-;1,44;0,0;12.03.2026;90651671-9f21-40fa-95ba-465da8fbf8e3
ОСЦ Нижний Новгород;Нижний Новгород;90651671-9f21-40fa-95ba-465da8fbf8e3;АК изъят с хранения в автоматизированном хранилище;BX 0176 000 00 01;Автоматические;СЛиУД;0;-;122;-;0,00;-;12.03.2026;90651671-9f21-40fa-95ba-465da8fbf8e3
ОСЦ Нижний Новгород;Нижний Новгород;90651671-9f21-40fa-95ba-465da8fbf8e3;Документ включен в TD-реестр на уничтожение;TD 193 000 00 01;Автоматические;СЛиУД;5252,598942;-;685;-;13,04;0,0;12.03.2026;90651671-9f21-40fa-95ba-465da8fbf8e3
ОСЦ Нижний Новгород;Нижний Новгород;90651671-9f21-40fa-95ba-465da8fbf8e3;Изъято/Размещено из/в АЛЦ коробов по запросам;SL 053 000 00 00;Ручные;СЛиУД;993,1034483;-;200;-;20,14;100,0;12.03.2026;90651671-9f21-40fa-95ba-465da8fbf8e3
ОСЦ Нижний Новгород;Нижний Новгород;90651671-9f21-40fa-95ba-465da8fbf8e3;"П1311_Сопровождение наемного персонала/перемещение коробов/паллет // Обеспечение пропускного режима в минутах (""Исполнение запросов по документам оперативного и архивного хранения"")";SL 117 000 00 00;Ручные;СЛиУД;480;-;30;-;6,25;100,0;12.03.2026;90651671-9f21-40fa-95ba-465da8fbf8e3
ОСЦ Нижний Новгород;Нижний Новгород;90651671-9f21-40fa-95ba-465da8fbf8e3;Подбор по запросам продуктовых документов/сшивов кроме однолистных документов по ШК GUID (АЛЦ);PD 001 000 01 00;Автоматические;СЛиУД;411,4285714;-;78;-;18,96;0,0;12.03.2026;90651671-9f21-40fa-95ba-465da8fbf8e3
ОСЦ Нижний Новгород;Нижний Новгород;90651671-9f21-40fa-95ba-465da8fbf8e3;Подбор по запросам продуктовых однолистных документов по ШК GUID (АЛЦ);PD 002 000 01 00;Автоматические;СЛиУД;193,2885906;-;13;-;6,73;0,0;12.03.2026;90651671-9f21-40fa-95ba-465da8fbf8e3
ОСЦ Нижний Новгород;Нижний Новгород;90651671-9f21-40fa-95ba-465da8fbf8e3;Подбор Сшивов на уничтожение по актам (ОСГ);PD 003 000 03 00;Автоматические;СЛиУД;1986,206897;-;639;-;32,17;0,0;12.03.2026;90651671-9f21-40fa-95ba-465da8fbf8e3
ОСЦ Нижний Новгород;Нижний Новгород;90651671-9f21-40fa-95ba-465da8fbf8e3;Размещение коробов на хранение в автоматизированном хранилище ЦАРС;RA 0009 000 00 01;Автоматические;СЛиУД;1028,571429;-;37;-;3,60;0,0;12.03.2026;90651671-9f21-40fa-95ba-465da8fbf8e3
ОСЦ Нижний Новгород;Нижний Новгород;90651671-9f21-40fa-95ba-465da8fbf8e3;Установка АК на пустой трей;SL 046 000 00 00;Ручные;СЛиУД;1371,428571;-;64;8:00:00;4,67;100,0;12.03.2026;90651671-9f21-40fa-95ba-465da8fbf8e3
ОСЦ Нижний Новгород;Нижний Новгород;f9f57228-ea9e-48d3-a7cf-9627eab4eb07;АК изъят с хранения;BX 0013 000 00 01;Автоматические;СЛиУД;928,125;-;59;8:15:00;6,36;0,0;12.03.2026;f9f57228-ea9e-48d3-a7cf-9627eab4eb07
ОСЦ Нижний Новгород;Нижний Новгород;f9f57228-ea9e-48d3-a7cf-9627eab4eb07;Документ включен в TD-реестр на уничтожение;TD 193 000 00 01;Автоматические;СЛиУД;5416,742659;-;1 637;-;30,22;0,0;12.03.2026;f9f57228-ea9e-48d3-a7cf-9627eab4eb07
ОСЦ Нижний Новгород;Нижний Новгород;f9f57228-ea9e-48d3-a7cf-9627eab4eb07;Подбор Сшивов на уничтожение по актам (ОСГ);PD 003 000 03 00;Автоматические;СЛиУД;2048,275862;-;1 598;-;78,02;0,0;12.03.2026;f9f57228-ea9e-48d3-a7cf-9627eab4eb07
