;ОСЦ;Площадка;ФИО;Операции;Индекс;Вид_операций;Сектор_произ;Норматив, шт;ШК;Кол-во операций;Время по ШР;Выработка, %;Доля ручных операций в выработке, %;Дата
3358;ОСЦ Новосибирск;Екатеринбург;b7dfa93f-10c3-489f-8ff2-984f0c5d9983;АК размещен на хранение;BX 0010 000 00 01;Автоматические;СЛиУД;690,6976744;-;1;-;0,144781145;0;2026-03-12 00:00:00
3359;ОСЦ Новосибирск;Екатеринбург;b7dfa93f-10c3-489f-8ff2-984f0c5d9983;Подбор по запросам продуктовых документов/сшивов кроме однолистных документов по ШК GUID (Мезонин);PD 001 000 02 00;Автоматические;СЛиУД;203,9008918;-;12;-;5,885212121;0;2026-03-12 00:00:00
3360;ОСЦ Новосибирск;Екатеринбург;b7dfa93f-10c3-489f-8ff2-984f0c5d9983;Подбор по запросам продуктовых однолистных документов по ШК GUID (Мезонин);PD 002 000 02 00;Автоматические;СЛиУД;135,081663;-;5;-;3,701464646;0;2026-03-12 00:00:00
3361;ОСЦ Новосибирск;Екатеринбург;b7dfa93f-10c3-489f-8ff2-984f0c5d9983;Поиск единиц хранения без размещения на хранение   или с неправильным статусом(исправление программных и человеческих ошибок на основании мониторинга отчетов);SL 027 000 00 00;Ручные;СЛиУД;495;-;1;08:15:00;0,202020202;100;2026-03-12 00:00:00
3362;ОСЦ Новосибирск;Екатеринбург;859892aa-eca6-4771-839b-871a1f637ea2;Документ включен в TD-реестр на уничтожение;TD 193 000 00 01;Автоматические;СЛиУД;0;-;274;-;0;-;2026-03-12 00:00:00
3363;ОСЦ Новосибирск;Екатеринбург;859892aa-eca6-4771-839b-871a1f637ea2;Подбор по запросам продуктовых документов/сшивов кроме однолистных документов по ШК GUID (Мезонин);PD 001 000 02 00;Автоматические;СЛиУД;203,9008918;-;55;-;26,97388889;0;2026-03-12 00:00:00
3364;ОСЦ Новосибирск;Екатеринбург;859892aa-eca6-4771-839b-871a1f637ea2;Подбор по запросам продуктовых однолистных документов по ШК GUID (Мезонин);PD 002 000 02 00;Автоматические;СЛиУД;135,081663;-;2;-;1,480585859;0;2026-03-12 00:00:00
3365;ОСЦ Новосибирск;Екатеринбург;859892aa-eca6-4771-839b-871a1f637ea2;Подбор продуктовых документов на уничтожение по актам по КБП: 02 (Мезонин);PD 004 000 02 00;Автоматические;СЛиУД;453,2206131;-;274;-;60,45620875;0;2026-03-12 00:00:00
3366;ОСЦ Новосибирск;Екатеринбург;859892aa-eca6-4771-839b-871a1f637ea2;Сборка АК/ФК;SL 096 000 00 00;Ручные;СЛиУД;2475;-;5;08:15:00;0,202020202;100;2026-03-12 00:00:00
3367;ОСЦ Новосибирск;Екатеринбург;ddceb723-54aa-4de0-995b-19217417f81c;Документ включен в TD-реестр на уничтожение;TD 193 000 00 01;Автоматические;СЛиУД;0;-;858;08:15:00;0;-;2026-03-12 00:00:00
3368;ОСЦ Новосибирск;Екатеринбург;ddceb723-54aa-4de0-995b-19217417f81c;Подбор продуктовых документов на уничтожение по актам по КБП: 04 (Мезонин);PD 007 000 02 00;Автоматические;СЛиУД;687,0705809;-;858;-;124,878;0;2026-03-12 00:00:00
3369;ОСЦ Новосибирск;Екатеринбург;035f0d68-84cb-4a9f-baa9-3da6372ca4ff;АК изъят с хранения;BX 0013 000 00 01;Автоматические;СЛиУД;928,125;-;2;-;0,215488215;0;2026-03-12 00:00:00
3370;ОСЦ Новосибирск;Екатеринбург;035f0d68-84cb-4a9f-baa9-3da6372ca4ff;АК размещен на хранение;BX 0010 000 00 01;Автоматические;СЛиУД;690,6976744;-;2;-;0,28956229;0;2026-03-12 00:00:00
3371;ОСЦ Новосибирск;Екатеринбург;035f0d68-84cb-4a9f-baa9-3da6372ca4ff;Проведение контрольных процедур по процессу П1308_П1309;SR 330 000 00 00;Ручные;СКД;495;-;358;08:15:00;72,32323232;100;2026-03-12 00:00:00
3372;ОСЦ Новосибирск;Екатеринбург;035f0d68-84cb-4a9f-baa9-3da6372ca4ff;Регистрация АК;BX 0077 000 00 01;Автоматические;СКД;0;-;1;-;0;-;2026-03-12 00:00:00
3373;ОСЦ Новосибирск;Екатеринбург;035f0d68-84cb-4a9f-baa9-3da6372ca4ff;Регистрация по БП 01 (REG);RG 0001 001 00 01;Автоматические;СКД;1665,358304;Рег.;472;-;28,34224916;0;2026-03-12 00:00:00
3374;ОСЦ Новосибирск;Екатеринбург;035f0d68-84cb-4a9f-baa9-3da6372ca4ff;Регистрация FB;BX 0085 000 00 01;Автоматические;СКД;0;-;3;-;0;-;2026-03-12 00:00:00
3375;ОСЦ Новосибирск;Екатеринбург;89c2153d-cd05-4a1c-ab00-afb38e8c5f40;АК изъят с хранения;BX 0013 000 00 01;Автоматические;СЛиУД;928,125;-;101;-;10,88215488;0;2026-03-12 00:00:00
3376;ОСЦ Новосибирск;Екатеринбург;89c2153d-cd05-4a1c-ab00-afb38e8c5f40;Документ включен в TD-реестр на уничтожение;TD 193 000 00 01;Автоматические;СЛиУД;0;-;117;-;0;-;2026-03-12 00:00:00
3377;ОСЦ Новосибирск;Екатеринбург;89c2153d-cd05-4a1c-ab00-afb38e8c5f40;Доукомплектование документа в архивный/файловый короб;CP 0030 000 00 01;Автоматические;СЛиУД;3707,865169;-;828;-;22,33090909;0;2026-03-12 00:00:00
3378;ОСЦ Новосибирск;Екатеринбург;89c2153d-cd05-4a1c-ab00-afb38e8c5f40;Перекартонирование полупустых АК;SL 014 000 00 00;Ручные;СЛиУД;183,3322017;-;101;08:15:00;55,09124916;100;2026-03-12 00:00:00
3379;ОСЦ Новосибирск;Екатеринбург;89c2153d-cd05-4a1c-ab00-afb38e8c5f40;Подбор продуктовых документов на уничтожение по актам по КБП: 04 (Мезонин);PD 007 000 02 00;Автоматические;СЛиУД;687,0705809;-;117;-;17,02881818;0;2026-03-12 00:00:00
3380;ОСЦ Новосибирск;Екатеринбург;89c2153d-cd05-4a1c-ab00-afb38e8c5f40;ФК На доукомплектовании АК;CP 0065 000 00 01;Автоматические;СЛиУД;2121,428571;-;11;-;0,518518519;0;2026-03-12 00:00:00
3381;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;АК размещен на хранение;BX 0010 000 00 01;Автоматические;СЛиУД;690,6976744;-;23;-;3,32996633;0;2026-03-12 00:00:00
3382;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Добавление ШК во внутреннюю заявку;SZ 184 000 00 00;Ручные;СИД;739,3393244;-;57;-;7,709585859;100;2026-03-12 00:00:00
3383;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Доукомплектование документа ЗД в архивный/файловый короб;CP 0030 000 00 03;Автоматические;СЛиУД;4345,281639;-;28;-;0,644377104;0;2026-03-12 00:00:00
3384;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Закрытие внутренней заявки;SZ 185 000 00 00;Ручные;СИД;395,868044;-;12;-;3,031313131;100;2026-03-12 00:00:00
3385;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Закрытие заявки-ЦАРС;SZ 172 000 00 00;Ручные;СИД;974,8252207;-;6;-;0,615494949;100;2026-03-12 00:00:00
3386;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Замена повреждённого короба при мезонином хранении;SL 098 000 00 00;Ручные;СЛиУД;396;-;4;-;1,01010101;100;2026-03-12 00:00:00
3387;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Передача коробов в логистику по отработанным заявкам;SZ 055 000 00 00;Ручные;СИД;1055,924912;-;23;-;2,178185185;100;2026-03-12 00:00:00
3388;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Перенос сроков исполнения запросов в АС ЦАРС;SZ 188 000 00 00;Ручные;СИД;1747,058824;-;1;-;0,057239057;100;2026-03-12 00:00:00
3389;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Подбор по запросам продуктовых документов/сшивов кроме однолистных документов по ШК GUID (Мезонин);PD 001 000 02 00;Автоматические;СЛиУД;203,9008918;-;52;-;25,50258586;0;2026-03-12 00:00:00
3390;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Подбор по запросам продуктовых однолистных документов по ШК GUID (Мезонин);PD 002 000 02 00;Автоматические;СЛиУД;135,081663;-;1;-;0,740292929;0;2026-03-12 00:00:00
3391;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Подтверждение заявки в АС ЦАРС;DC 000 000 00 01;Автоматические;СИД;1142,307692;-;1;-;0,087542088;0;2026-03-12 00:00:00
3392;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Поиск документа(все виды документов)в АК по заявке в АС ЦАРC,в том числе сшивы ДД;SZ 060 000 00 01;Ручные;СИД;123,853211;-;27;-;21,8;100;2026-03-12 00:00:00
3393;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Поиск документов при внесистемном размещении(отсутствует поштучная регистрация,либо находится вне места постоянного хранения)-АС ЦАРС;SZ 069 000 00 01;Ручные;СИД;99,5308311;-;3;-;3,014141414;100;2026-03-12 00:00:00
3394;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Прием и анализ глобальной заявки;ZZ 002 000 00 00;Автоматические;СИД;0;-;3;-;0;-;2026-03-12 00:00:00
3395;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Прием и исполнение внутренней заявки;SZ 183 000 00 00;Ручные;СИД;41,78196567;-;13;-;31,11390236;100;2026-03-12 00:00:00
3396;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Размещение ЭГО документов/досье в ЕСМ по запросу(Прикрепление ЭГО общим томом);SS 0097 000 00 01;Автоматические;СИД;480,0620686;-;3;-;0,624919192;0;2026-03-12 00:00:00
3397;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Размещение ЭГО документов/досье в ЕСМ по запросу(Прикрепление ЭГО скелетон);SS 0098 000 00 01;Автоматические;СИД;241,6598861;-;2;-;0,827609428;0;2026-03-12 00:00:00
3398;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Сканирование общим томом;SC 000 000 00 01;Автоматические;СИД;5765,870705;-;49;-;0,849828283;0;2026-03-12 00:00:00
3399;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Сканирование скелетон;SC 000 000 00 02;Автоматические;СИД;3590,85963;-;66;-;1,838;0;2026-03-12 00:00:00
3400;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Создание внутренней заявки для исполнения;ZZ 003 000 00 01;Автоматические;СИД;450,4572824;-;3;-;0,665989899;0;2026-03-12 00:00:00
3401;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Создание заявок в АС ЦАРС;PS 000 000 00 03;Автоматические;СИД;965,2258694;-;8;-;0,828821549;0;2026-03-12 00:00:00
3402;ОСЦ Новосибирск;Екатеринбург;0c8ad2cc-9560-4318-8067-a938368b98bd;Формирование заданий при «Ручном подборе»,заполнение Журналов:учета коробов ОСГ,выдачи оригиналов документов,учета по заявкам в АС ЦАРС(ответы клиентам),по КОД ЮЛ;SZ 026 000 00 01;Ручные;СИД;998,5207101;-;9;08:15:00;0,901333333;100;2026-03-12 00:00:00
