ÎÑÖ;Ïëîùàäêà;ÔÈÎ;Îïåðàöèè;Èíäåêñ;Âèä_îïåðàöèé;Ñåêòîð_ïðîèç;Íîðìàòèâ, øò;ØÊ;Êîë-âî îïåðàöèé;Âðåìÿ ïî ØÐ;Âûðàáîòêà, %;Äîëÿ ðó÷íûõ îïåðàöèé â âûðàáîòêå, %;Äàòà;
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ff537e38-349e-42d8-946e-d6fa886c69b2;Îáðàáîòêà çàïðîñà ïî äîïîëíèòåëüíîé èíôîðìàöèè ó êëèåíòà;NO 026 015 00 00;Ðó÷íûå;ÑÏÀÑ;766,6302872;-;9;-;1,17;100,0;12.03.2026;ff537e38-349e-42d8-946e-d6fa886c69b2
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ff537e38-349e-42d8-946e-d6fa886c69b2;Ïåðåíàïðàâëåíèå çàïðîñà â ñîîòâåòñòâèè ñ çîíîé êîìïåòåíöèè;NO 026 012 00 00;Ðó÷íûå;ÑÏÀÑ;126,5377856;-;5;-;3,95;100,0;12.03.2026;ff537e38-349e-42d8-946e-d6fa886c69b2
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ff537e38-349e-42d8-946e-d6fa886c69b2;Ïîäãîòîâêà îòâåòà äëÿ çàêðûòèÿ îáðàùåíèÿ ïî øàáëîíó «Êîíñóëüòàöèÿ ïî àðõèâíîìó ñåðâèñó»;KS 015 000 00 00;Ðó÷íûå;ÑÏÀÑ;150,2347418;-;2;-;1,33;100,0;12.03.2026;ff537e38-349e-42d8-946e-d6fa886c69b2
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ff537e38-349e-42d8-946e-d6fa886c69b2;Ïîäãîòîâêà îòâåòà äëÿ çàêðûòèÿ îáðàùåíèÿ ïî øàáëîíó «Êîíñóëüòàöèÿ ïî ïåðåäà÷å äåéñòâóþùèõ äîñüå íà õðàíåíèå»;KS 012 000 00 00;Ðó÷íûå;ÑÏÀÑ;151,2867251;-;2;-;1,32;100,0;12.03.2026;ff537e38-349e-42d8-946e-d6fa886c69b2
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ff537e38-349e-42d8-946e-d6fa886c69b2;Ïîäãîòîâêà îòâåòà äëÿ çàêðûòèÿ îáðàùåíèÿ ïî øàáëîíó «Êîíñóëüòàöèÿ ïî ïîðÿäêó îôîðìëåíèÿ/èñïîëíåíèÿ çàïðîñîâ â Àðõèâ»;KS 013 000 00 00;Ðó÷íûå;ÑÏÀÑ;170,7172496;-;3;-;1,76;100,0;12.03.2026;ff537e38-349e-42d8-946e-d6fa886c69b2
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ff537e38-349e-42d8-946e-d6fa886c69b2;Ïðåäîñòàâëåíèå ÎÑ ïî äåôåêòàì â ÑÁÎËïðî;KS 023 000 00 00;Àâòîìàòè÷åñêèå;ÑÏÀÑ;64,23309476;-;5;-;7,78;0,0;12.03.2026;ff537e38-349e-42d8-946e-d6fa886c69b2
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ff537e38-349e-42d8-946e-d6fa886c69b2;Ïðèåì è àíàëèç òåëåôîííîãî îáðàùåíèÿ;NO 026 008 00 00;Ðó÷íûå;ÑÏÀÑ;1469,387755;-;60;8:00:00;4,08;100,0;12.03.2026;ff537e38-349e-42d8-946e-d6fa886c69b2
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ff537e38-349e-42d8-946e-d6fa886c69b2;Ðåãèñòðàöèÿ îáðàùåíèÿ â ÑáåðÄÐÓÃå;NO 026 009 00 00;Ðó÷íûå;ÑÏÀÑ;304,0123294;-;60;-;19,74;100,0;12.03.2026;ff537e38-349e-42d8-946e-d6fa886c69b2
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;8d82977e-b458-4ff6-a426-ec074d7eca5e;Äîêóìåíò âêëþ÷åí â TD-ðååñòð íà óíè÷òîæåíèå;TD 193 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;5416,742659;-;1 231;-;22,73;0,0;12.03.2026;8d82977e-b458-4ff6-a426-ec074d7eca5e
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;8d82977e-b458-4ff6-a426-ec074d7eca5e;"Ï1310_Ñîïðîâîæäåíèå íàåìíîãî ïåðñîíàëà/ïåðåìåùåíèå êîðîáîâ/ïàëëåò // Îáåñïå÷åíèå ïðîïóñêíîãî ðåæèìà â ìèíóòàõ (""Óíè÷òîæåíèå àðõèâíûõ äîêóìåíòîâ"")";SL 116 000 00 00;Ðó÷íûå;ÑËèÓÄ;495;-;15;-;3,03;100,0;12.03.2026;8d82977e-b458-4ff6-a426-ec074d7eca5e
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;8d82977e-b458-4ff6-a426-ec074d7eca5e;Ïîäáîð Ñøèâîâ íà óíè÷òîæåíèå ïî àêòàì (ÎÑÃ);PD 003 000 03 00;Àâòîìàòè÷åñêèå;ÑËèÓÄ;2048,275862;-;1 228;-;59,95;0,0;12.03.2026;8d82977e-b458-4ff6-a426-ec074d7eca5e
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;8d82977e-b458-4ff6-a426-ec074d7eca5e;Ïîèñê åäèíèö õðàíåíèÿ áåç ðàçìåùåíèÿ íà õðàíåíèå   èëè ñ íåïðàâèëüíûì ñòàòóñîì(èñïðàâëåíèå ïðîãðàììíûõ è ÷åëîâå÷åñêèõ îøèáîê íà îñíîâàíèè ìîíèòîðèíãà îò÷åòîâ);SL 027 000 00 00;Ðó÷íûå;ÑËèÓÄ;495;-;80;8:15:00;16,16;100,0;12.03.2026;8d82977e-b458-4ff6-a426-ec074d7eca5e
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;169 Âûïîëíåíà ïåðåðåãèñòðàöèÿ ïðîäóêòîâîãî äîêóìåíòà;PR 169 000 00 00;Àâòîìàòè÷åñêèå;ÑÊÄ;764,3017062;-;44;-;5,76;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Îïèñü íåêîððåêòíà îôîðìëåíà,ïîñêîëüêó âñå âëîæåííûå äîêóìåíòû îòíîñÿòñÿ ê äðóãîìó äîãîâîðó;SR 0101 000 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;3248,386744;-;66;-;2,03;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Îòìåíà ðåãèñòðàöèè Äîêóìåíòà/Îïèñè/Ñøèâà;SR 0088 000 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;3439,490446;-;5;-;0,15;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ïîèñê äîïîëíèòåëüíûõ ðåêâèçèòîâ äëÿ ðåãèñòðàöèè â ÀÑ ÖÀÐÑ ïðè íåêîððåêòíîé ïåðåäà÷è äîêóìåíòîâ ïî ÁÏ;SR 321 000 00 00;Ðó÷íûå;ÑÊÄ;418,9057674;-;150;-;35,81;100,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ïðîåêò_Ñáîð ñòàòèñòèêè îá îòêëîíåíèÿõ,âûÿâëåííûõ ïðè ðåãèñòðàöèè äîêóìåíòîâ âêëàäîâ,ÊÁÊ,ÄÁÎ;PR 018 000 00 01;Ðó÷íûå;Ïðîåêòû;495,4211079;-;42;8:15:00;8,48;100,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ðåãèñòðàöèÿ ÀÊ;BX 0077 000 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;0;-;2;-;0,00;-;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ðåãèñòðàöèÿ ÁÏ 239 (VSP/Îäíîëèñòíûé äîêóìåíò);RG 0001 239 01 02;Àâòîìàòè÷åñêèå;ÑÊÄ;2038,854946;ÂÑÏ;19;-;0,93;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ðåãèñòðàöèÿ ÁÏ 239 (VSP/Îïèñü);RG 0001 239 02 02;Àâòîìàòè÷åñêèå;ÑÊÄ;1086,717892;ÂÑÏ;45;-;4,14;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ðåãèñòðàöèÿ ïî ÁÏ 05 (VSP);RG 0001 005 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;1100;ÂÑÏ;1;-;0,09;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ðåãèñòðàöèÿ ïî ÁÏ 07 (REG);RG 0001 007 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;1414,285714;Ðåã.;16;-;1,13;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ðåãèñòðàöèÿ ïî ÁÏ 07 (VRUK);RG 0001 007 00 03;Àâòîìàòè÷åñêèå;ÑÊÄ;319,2587178;ÂÐÓÊ;1;-;0,31;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ðåãèñòðàöèÿ ïî ÁÏ 07 (VSP);RG 0001 007 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;1563,157895;ÂÑÏ;712;-;45,55;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ðåãèñòðàöèÿ ïî ÁÏ 141 (VSP);RG 0001 141 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;2700;ÂÑÏ;1;-;0,04;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ðåãèñòðàöèÿ ïî ÁÏ 148 (VSP);RG 0001 148 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;2284,615385;ÂÑÏ;3;-;0,13;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ðåãèñòðàöèÿ ïî ÁÏ 239 (VRUK);RG 0001 239 00 03;Àâòîìàòè÷åñêèå;ÑÊÄ;313,0698768;ÂÐÓÊ;3;-;0,96;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ðåãèñòðàöèÿ ïî ÁÏ 268 (REG);RG 0001 268 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;1991,818121;Ðåã.;1;-;0,05;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ðåãèñòðàöèÿ ïî ÁÏ 280 (VSP);RG 0001 280 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;2277,956742;ÂÑÏ;1;-;0,04;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ðåãèñòðàöèÿ ïî ÁÏ 292 (VRUK);RG 0001 292 00 03;Àâòîìàòè÷åñêèå;ÑÊÄ;375,6830601;ÂÐÓÊ;2;-;0,53;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ðåãèñòðàöèÿ ïî ÁÏ 292 (VSP);RG 0001 292 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;3707,402322;ÂÑÏ;2;-;0,05;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ðåãèñòðàöèÿ ïî ÁÏ 323 (REG/Îïèñü);RG 0001 323 02 01;Àâòîìàòè÷åñêèå;ÑÊÄ;1414,285714;-;1;-;0,07;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ðåãèñòðàöèÿ ïî ÁÏ 323 (VSP/Îäíîëèñòíûé äîêóìåíò);RG 0001 323 01 02;Àâòîìàòè÷åñêèå;ÑÊÄ;3363,914373;ÂÑÏ;153;-;4,55;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ðåãèñòðàöèÿ ïî ÁÏ 323 (VSP/Îïèñü);RG 0001 323 02 02;Àâòîìàòè÷åñêèå;ÑÊÄ;1751,385777;ÂÑÏ;7;-;0,40;0,0;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;ba066056-c2ef-4602-a346-719610226b6a;Ðåãèñòðàöèÿ FB;BX 0085 000 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;0;-;6;-;0,00;-;12.03.2026;ba066056-c2ef-4602-a346-719610226b6a
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;421b5c3d-f2b9-4c26-b619-17129d0482bc;Îïåðàöèè ïî âûäà÷å îðèãèíàëîâ äîêóìåíòîâ (ØÊ)çàêàç÷èêó-ÖÀÐÑ;IZ 004 000 00 00;Àâòîìàòè÷åñêèå;ÑÈÄ;295,5665025;-;12;-;4,06;0,0;12.03.2026;421b5c3d-f2b9-4c26-b619-17129d0482bc
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;421b5c3d-f2b9-4c26-b619-17129d0482bc;Ïîäáîð äîêóìåíòîâ çàâåðøåííîãî äåëîïðîèçâîäñòâà áåç ØÊ íà óíè÷òîæåíèå ïî àêòó (ÎÑÃ);PD 009 000 03 00;Àâòîìàòè÷åñêèå;ÑËèÓÄ;761,5384615;-;510;-;66,97;0,0;12.03.2026;421b5c3d-f2b9-4c26-b619-17129d0482bc
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;421b5c3d-f2b9-4c26-b619-17129d0482bc;Ðàçìåùåíèå ÝÃÎ äîêóìåíòîâ/äîñüå â ÅÑÌ ïî çàïðîñó(Ïðèêðåïëåíèå ÝÃÎ îáùèì òîìîì);SS 0097 000 00 01;Àâòîìàòè÷åñêèå;ÑÈÄ;541,6347522;-;24;-;4,43;0,0;12.03.2026;421b5c3d-f2b9-4c26-b619-17129d0482bc
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;421b5c3d-f2b9-4c26-b619-17129d0482bc;Ðàçìåùåíèå ÝÃÎ äîêóìåíòîâ/äîñüå â ÅÑÌ ïî çàïðîñó(Ïðèêðåïëåíèå ÝÃÎ ñêåëåòîí);SS 0098 000 00 01;Àâòîìàòè÷åñêèå;ÑÈÄ;284,120804;-;37;-;13,02;0,0;12.03.2026;421b5c3d-f2b9-4c26-b619-17129d0482bc
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;421b5c3d-f2b9-4c26-b619-17129d0482bc;Ñêàíèðîâàíèå îáùèì òîìîì;SC 000 000 00 01;Àâòîìàòè÷åñêèå;ÑÈÄ;5932,880543;-;274;8:15:00;4,62;0,0;12.03.2026;421b5c3d-f2b9-4c26-b619-17129d0482bc
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;421b5c3d-f2b9-4c26-b619-17129d0482bc;Ñêàíèðîâàíèå ñêåëåòîí;SC 000 000 00 02;Àâòîìàòè÷åñêèå;ÑÈÄ;4187,226843;-;372;-;8,88;0,0;12.03.2026;421b5c3d-f2b9-4c26-b619-17129d0482bc
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;5984f7f2-d9fa-48c9-9549-4ad2f338e8de;Ðàçðàáîòêà ÈÈ-àãåíòà;NO 049 000 00 00;Ðó÷íûå;Íåïð.;495;-;495;8:15:00;100,00;100,0;12.03.2026;5984f7f2-d9fa-48c9-9549-4ad2f338e8de
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;70f58ded-9bf6-4510-8380-ce5ff720f460;Àíàëèç è êîíòðîëü ïðîèçâîäñòâåííûõ ïîêàçàòåëåé ñåðâèñà èíñòðóìåíòàìè Êàäðèëü,Äàøáîðä,êîíòðîëüíûå ïàíåëè;NO 008 001 00 00;Ðó÷íûå;Íåïð.;495;-;30;8:15:00;6,06;100,0;12.03.2026;70f58ded-9bf6-4510-8380-ce5ff720f460
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;70f58ded-9bf6-4510-8380-ce5ff720f460;Âûïîëíåíèå ïîðó÷åíèé ÖÀÑ/ðóêîâîäñòâà ÑÖÀ.Êîíòðîëü èñïîëíåíèÿ  ïîðó÷åíèé;NO 038 001 00 00;Ðó÷íûå;Íåïð.;495;-;160;-;32,32;100,0;12.03.2026;70f58ded-9bf6-4510-8380-ce5ff720f460
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;70f58ded-9bf6-4510-8380-ce5ff720f460;Çàïîëíåíèå è âåðèôèêàöèÿ îò÷åòîâ;NO 010 002 00 00;Ðó÷íûå;Íåïð.;495;-;11;-;2,22;100,0;12.03.2026;70f58ded-9bf6-4510-8380-ce5ff720f460
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;70f58ded-9bf6-4510-8380-ce5ff720f460;Êîììóíèêàöèè è âçàèìîäåéñòâèå;NO 041 001 00 00;Ðó÷íûå;Íåïð.;495;-;50;-;10,10;100,0;12.03.2026;70f58ded-9bf6-4510-8380-ce5ff720f460
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;70f58ded-9bf6-4510-8380-ce5ff720f460;Ïðîâåäåíèå êîíòðîëüíûõ ïðîöåäóð ïî ïðîöåññó Ï1308_Ï1309;SR 330 000 00 00;Ðó÷íûå;ÑÊÄ;495;-;230;-;46,46;100,0;12.03.2026;70f58ded-9bf6-4510-8380-ce5ff720f460
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;70f58ded-9bf6-4510-8380-ce5ff720f460;Ïðîåêò_Êîììóíèêàöèè ïî òåëåôîíó;SR 328 000 00 00;Ðó÷íûå;ÑÊÄ;96,60641506;-;7;-;7,25;100,0;12.03.2026;70f58ded-9bf6-4510-8380-ce5ff720f460
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;70f58ded-9bf6-4510-8380-ce5ff720f460;Ðàáîòà â ÑÝÎÄÎ;NO 003 002 00 00;Ðó÷íûå;Íåïð.;495;-;11;-;2,22;100,0;12.03.2026;70f58ded-9bf6-4510-8380-ce5ff720f460
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;70f58ded-9bf6-4510-8380-ce5ff720f460;Ðàáîòà â MS OUTLOOK;NO 003 004 00 00;Ðó÷íûå;Íåïð.;495;-;10;-;2,02;100,0;12.03.2026;70f58ded-9bf6-4510-8380-ce5ff720f460
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;f13c0307-f9ac-43fc-846e-36ee309c3019;ÀÊ èçúÿò ñ õðàíåíèÿ;BX 0013 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;900;-;71;-;7,89;0,0;12.03.2026;f13c0307-f9ac-43fc-846e-36ee309c3019
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;f13c0307-f9ac-43fc-846e-36ee309c3019;ÀÊ èçúÿò ñ õðàíåíèÿ â àâòîìàòèçèðîâàííîì õðàíèëèùå;BX 0176 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;0;-;76;-;0,00;-;12.03.2026;f13c0307-f9ac-43fc-846e-36ee309c3019
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;f13c0307-f9ac-43fc-846e-36ee309c3019;Äîêóìåíò âêëþ÷åí â TD-ðååñòð íà óíè÷òîæåíèå;TD 193 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;5252,598942;-;1 500;-;28,56;0,0;12.03.2026;f13c0307-f9ac-43fc-846e-36ee309c3019
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;f13c0307-f9ac-43fc-846e-36ee309c3019;Èçúÿòî/Ðàçìåùåíî èç/â ÀËÖ êîðîáîâ ïî çàïðîñàì;SL 053 000 00 00;Ðó÷íûå;ÑËèÓÄ;993,1034483;-;5;8:00:00;0,50;100,0;12.03.2026;f13c0307-f9ac-43fc-846e-36ee309c3019
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;f13c0307-f9ac-43fc-846e-36ee309c3019;Ïîäáîð ïî çàïðîñàì ïðîäóêòîâûõ äîêóìåíòîâ/ñøèâîâ êðîìå îäíîëèñòíûõ äîêóìåíòîâ ïî ØÊ GUID (ÀËÖ);PD 001 000 01 00;Àâòîìàòè÷åñêèå;ÑËèÓÄ;411,4285714;-;35;-;8,51;0,0;12.03.2026;f13c0307-f9ac-43fc-846e-36ee309c3019
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;f13c0307-f9ac-43fc-846e-36ee309c3019;Ïîäáîð ïî çàïðîñàì ïðîäóêòîâûõ îäíîëèñòíûõ äîêóìåíòîâ ïî ØÊ GUID (ÀËÖ);PD 002 000 01 00;Àâòîìàòè÷åñêèå;ÑËèÓÄ;193,2885906;-;6;-;3,10;0,0;12.03.2026;f13c0307-f9ac-43fc-846e-36ee309c3019
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;f13c0307-f9ac-43fc-846e-36ee309c3019;Ïîäáîð Ñøèâîâ íà óíè÷òîæåíèå ïî àêòàì (ÀËÖ);PD 003 000 01 00;Àâòîìàòè÷åñêèå;ÑËèÓÄ;0;-;1 500;-;0,00;-;12.03.2026;f13c0307-f9ac-43fc-846e-36ee309c3019
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;f13c0307-f9ac-43fc-846e-36ee309c3019;Ïîäáîð Ñøèâîâ íà óíè÷òîæåíèå ïî àêòàì (ÎÑÃ);PD 003 000 03 00;Àâòîìàòè÷åñêèå;ÑËèÓÄ;1986,206897;-;1 375;-;69,23;0,0;12.03.2026;f13c0307-f9ac-43fc-846e-36ee309c3019
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;f13c0307-f9ac-43fc-846e-36ee309c3019;Ðàçìåùåíèå êîðîáîâ íà õðàíåíèå â àâòîìàòèçèðîâàííîì õðàíèëèùå ÖÀÐÑ;RA 0009 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;1028,571429;-;29;-;2,82;0,0;12.03.2026;f13c0307-f9ac-43fc-846e-36ee309c3019
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;7f115573-65af-4ac4-90bd-2548e81331d8;ÀÊ èçúÿò ñ õðàíåíèÿ;BX 0013 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;928,125;-;2;-;0,22;0,0;12.03.2026;7f115573-65af-4ac4-90bd-2548e81331d8
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;7f115573-65af-4ac4-90bd-2548e81331d8;ÀÊ ðàçìåùåí íà õðàíåíèå;BX 0010 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;690,6976744;-;2;-;0,29;0,0;12.03.2026;7f115573-65af-4ac4-90bd-2548e81331d8
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;7f115573-65af-4ac4-90bd-2548e81331d8;Àíàëèç è êîíòðîëü ïðîèçâîäñòâåííûõ ïîêàçàòåëåé ñåðâèñà èíñòðóìåíòàìè Êàäðèëü,Äàøáîðä,êîíòðîëüíûå ïàíåëè;NO 008 001 00 00;Ðó÷íûå;Íåïð.;495;-;60;8:15:00;12,12;100,0;12.03.2026;7f115573-65af-4ac4-90bd-2548e81331d8
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;7f115573-65af-4ac4-90bd-2548e81331d8;Äîêóìåíò âêëþ÷åí â TD-ðååñòð íà óíè÷òîæåíèå;TD 193 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;5416,742659;-;526;-;9,71;0,0;12.03.2026;7f115573-65af-4ac4-90bd-2548e81331d8
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;7f115573-65af-4ac4-90bd-2548e81331d8;Äîóêîìïëåêòîâàíèå Ñøèâà â àðõèâíûé/ôàéëîâûé êîðîá;CP 0030 000 00 04;Àâòîìàòè÷åñêèå;ÑËèÓÄ;3970,588235;-;5;-;0,13;0,0;12.03.2026;7f115573-65af-4ac4-90bd-2548e81331d8
ÎÑÖ Íèæíèé Íîâãîðîä;Íèæíèé Íîâãîðîä;7f115573-65af-4ac4-90bd-2548e81331d8;"Ï1310_Ñîïðîâîæäåíèå íàåìíîãî ïåðñîíàëà/ïåðåìåùåíèå êîðîáîâ/ïàëëåò // Îáåñïå÷åíèå ïðîïóñêíîãî ðåæèìà â ìèíóòàõ (""Óíè÷òîæåíèå àðõèâíûõ äîêóìåíòîâ"")";SL 116 000 00 00;Ðó÷íûå;ÑËèÓÄ;495;-;90;-;18,18;100,0;12.03.2026;7f115573-65af-4ac4-90bd-2548e81331d8
